,ID,Cellline,Label,Labels_list
613,1035_D7_2,HEK 293,18,[18]
614,1035_E1_1,HEK 293,3|15,"[3, 15]"
615,1035_E1_2,HEK 293,3|15,"[3, 15]"
616,1035_E7_1,HEK 293,18,[18]
617,1035_E7_2,HEK 293,18,[18]
618,1035_F10_2,HEK 293,17,[17]
619,1035_F10_4,HEK 293,17,[17]
620,1035_F12_1,HEK 293,12|14,"[12, 14]"
621,1035_F12_2,HEK 293,12|14,"[12, 14]"
622,1035_F1_3,HEK 293,5|6,"[5, 6]"
623,1035_F1_4,HEK 293,5|6,"[5, 6]"
624,1035_G9_2,HEK 293,14,[14]
625,1035_G9_3,HEK 293,14,[14]
626,1036_A10_1,HEK 293,17,[17]
627,1036_A10_2,HEK 293,17,[17]
628,1036_A11_2,HEK 293,14,[14]
629,1036_B6_1,HEK 293,17|15,"[17, 15]"
630,1036_B6_2,HEK 293,17|15,"[17, 15]"
631,1036_C11_2,HEK 293,17,[17]
632,1036_C11_4,HEK 293,17,[17]
633,1036_D3_1,HEK 293,17,[17]
634,1036_D3_4,HEK 293,17,[17]
635,1036_E12_1,HEK 293,17,[17]
636,1036_E12_2,HEK 293,17,[17]
637,1036_F2_1,HEK 293,13,[13]
638,1036_F2_2,HEK 293,13,[13]
639,1036_H1_2,HEK 293,17|7,"[17, 7]"
640,1036_H1_4,HEK 293,17|7,"[17, 7]"
641,1037_A9_1,U-2 OS,17,[17]
642,1037_A9_3,U-2 OS,17,[17]
643,1037_B5_1,U-2 OS,18,[18]
644,1037_B5_2,U-2 OS,18,[18]
645,1037_B7_1,U-2 OS,13,[13]
646,1037_B7_3,U-2 OS,13,[13]
647,1037_C3_4,U-2 OS,12,[12]
648,1037_C3_5,U-2 OS,12,[12]
649,1037_D1_2,U-2 OS,5,[5]
650,1037_D1_3,U-2 OS,5,[5]
651,1037_D3_1,U-2 OS,2|5,"[2, 5]"
652,1037_D3_2,U-2 OS,2|5,"[2, 5]"
653,1037_E10_1,U-2 OS,18,[18]
654,1037_E10_2,U-2 OS,18,[18]
655,1037_E4_1,U-2 OS,18,[18]
656,1037_E4_2,U-2 OS,18,[18]
657,1037_E7_1,U-2 OS,17,[17]
658,1037_E7_2,U-2 OS,17,[17]
659,1037_F2_1,U-2 OS,14,[14]
660,1037_F2_2,U-2 OS,14,[14]
661,1037_F3_1,U-2 OS,18,[18]
662,1037_F3_2,U-2 OS,18,[18]
663,1037_F4_2,U-2 OS,12,[12]
664,1037_F4_3,U-2 OS,12,[12]
665,1037_G8_1,U-2 OS,18,[18]
666,1037_G8_5,U-2 OS,18,[18]
667,1037_G9_1,U-2 OS,18,[18]
668,1037_G9_2,U-2 OS,18,[18]
669,1037_H9_1,U-2 OS,5,[5]
670,1038_A2_1,U-2 OS,18,[18]
671,1038_A2_2,U-2 OS,18,[18]
672,1038_A9_1,U-2 OS,18,[18]
673,1038_A9_2,U-2 OS,18,[18]
674,1038_B11_1,U-2 OS,2,[2]
675,1038_B11_2,U-2 OS,2,[2]
676,1038_C5_1,U-2 OS,3,[3]
677,1038_C5_2,U-2 OS,3,[3]
678,1038_D4_1,U-2 OS,4,[4]
679,1038_D4_4,U-2 OS,4,[4]
680,1038_D5_1,U-2 OS,17|7,"[17, 7]"
681,1038_D5_2,U-2 OS,17|7,"[17, 7]"
682,1038_E9_1,U-2 OS,12,[12]
683,1038_E9_2,U-2 OS,12,[12]
684,1038_F11_1,U-2 OS,5,[5]
685,1038_F11_2,U-2 OS,5,[5]
686,1038_F1_1,U-2 OS,17,[17]
687,1038_F1_2,U-2 OS,17,[17]
688,1038_F3_1,U-2 OS,10,[10]
689,1038_F3_2,U-2 OS,10,[10]
690,1038_G1_1,U-2 OS,18,[18]
691,1038_G1_2,U-2 OS,18,[18]
692,1039_A9_1,HEK 293,17,[17]
693,1039_A9_3,HEK 293,17,[17]
694,1039_B11_3,HEK 293,7,[7]
695,1039_B11_5,HEK 293,7,[7]
696,1039_B5_1,HEK 293,18,[18]
697,1039_B5_3,HEK 293,18,[18]
698,1039_B7_4,HEK 293,13,[13]
699,1039_C3_1,HEK 293,12,[12]
700,1039_C3_2,HEK 293,12,[12]
701,1039_D3_4,HEK 293,5,[5]
702,1039_D3_6,HEK 293,5,[5]
703,1039_D5_2,HEK 293,2,[2]
704,1039_D5_3,HEK 293,2,[2]
705,1039_D6_3,HEK 293,1,[1]
706,1039_E10_1,HEK 293,12,[12]
707,1039_E10_4,HEK 293,12,[12]
708,1039_E7_1,HEK 293,17,[17]
709,1039_E7_3,HEK 293,17,[17]
710,1039_F12_3,HEK 293,7,[7]
711,1039_F12_4,HEK 293,7,[7]
712,1039_F2_1,HEK 293,14,[14]
713,1039_F4_3,HEK 293,12,[12]
714,1039_G8_1,HEK 293,18,[18]
715,1039_G8_2,HEK 293,18,[18]
716,1039_G9_8,HEK 293,17,[17]
717,1039_G9_9,HEK 293,17,[17]
718,1039_H9_3,HEK 293,5,[5]
719,1039_H9_5,HEK 293,5,[5]
720,103_A11_1,A-431,14,[14]
721,103_A11_2,A-431,14,[14]
722,103_B7_1,A-431,14,[14]
723,103_B7_2,A-431,14,[14]
724,103_C3_1,A-431,6,[6]
725,103_C3_2,A-431,6,[6]
726,103_C8_1,A-431,6,[6]
727,103_C8_2,A-431,6,[6]
728,103_E4_1,A-431,10,[10]
729,103_E4_2,A-431,10,[10]
730,103_F2_1,A-431,17,[17]
731,103_F2_2,A-431,17,[17]
732,103_F7_1,A-431,13,[13]
733,103_F7_2,A-431,13,[13]
734,103_G10_1,A-431,2,[2]
735,103_G10_2,A-431,2,[2]
736,103_G1_1,A-431,18,[18]
737,103_G1_2,A-431,18,[18]
738,103_G6_1,A-431,6,[6]
739,103_G6_2,A-431,6,[6]
740,103_H6_1,A-431,14,[14]
741,103_H6_2,A-431,14,[14]
742,103_H7_1,A-431,18,[18]
743,103_H7_2,A-431,18,[18]
744,1040_A9_4,HEK 293,18,[18]
745,1040_A9_5,HEK 293,18,[18]
746,1040_C5_2,HEK 293,3,[3]
747,1040_D5_1,HEK 293,17|7,"[17, 7]"
748,1040_D5_2,HEK 293,17|7,"[17, 7]"
749,1040_E9_1,HEK 293,12,[12]
750,1040_E9_2,HEK 293,12,[12]
751,1040_F1_1,HEK 293,17,[17]
752,1040_F1_2,HEK 293,17,[17]
753,1040_F3_1,HEK 293,10,[10]
754,1040_F3_2,HEK 293,10,[10]
755,1040_F8_1,HEK 293,18,[18]
756,1040_F8_2,HEK 293,18,[18]
757,1040_G10_1,HEK 293,17,[17]
758,1040_G10_2,HEK 293,17,[17]
759,1041_A10_1,CACO-2,17,[17]
760,1041_A10_2,CACO-2,17,[17]
761,1041_A1_1,CACO-2,17,[17]
762,1041_A1_2,CACO-2,17,[17]
763,1041_A6_1,CACO-2,3,[3]
764,1041_A6_3,CACO-2,3,[3]
765,1041_A8_1,CACO-2,6,[6]
766,1041_A8_2,CACO-2,6,[6]
767,1041_B6_1,CACO-2,7,[7]
768,1041_B6_2,CACO-2,7,[7]
769,1041_D1_1,CACO-2,18,[18]
770,1041_D1_2,CACO-2,18,[18]
771,1041_D2_1,CACO-2,3|13,"[3, 13]"
772,1041_D2_2,CACO-2,3|13,"[3, 13]"
773,1041_D5_1,CACO-2,13,[13]
774,1041_D5_2,CACO-2,13,[13]
775,1041_E10_1,CACO-2,14,[14]
776,1041_E10_2,CACO-2,14,[14]
777,1041_F11_1,CACO-2,2,[2]
778,1041_F11_2,CACO-2,2,[2]
779,1041_F1_2,CACO-2,13,[13]
780,1041_F1_3,CACO-2,13,[13]
781,1041_G1_3,CACO-2,18,[18]
782,1041_G1_4,CACO-2,18,[18]
783,1041_H3_1,CACO-2,17,[17]
784,1041_H3_2,CACO-2,17,[17]
785,1041_H8_1,CACO-2,18,[18]
786,1041_H8_2,CACO-2,18,[18]
787,1042_B11_1,HEK 293,4,[4]
788,1042_B11_2,HEK 293,4,[4]
789,1042_B3_1,HEK 293,7,[7]
790,1042_B3_2,HEK 293,7,[7]
791,1042_C5_1,HEK 293,17,[17]
792,1042_C5_6,HEK 293,17,[17]
793,1042_D7_5,HEK 293,4|15,"[4, 15]"
794,1042_D9_1,HEK 293,14,[14]
795,1042_D9_2,HEK 293,14,[14]
796,1042_E3_1,HEK 293,13,[13]
797,1042_E3_2,HEK 293,13,[13]
798,1042_F6_1,HEK 293,1,[1]
799,1042_F9_1,HEK 293,14,[14]
800,1042_F9_2,HEK 293,14,[14]
801,1042_H1_2,HEK 293,1|5,"[1, 5]"
802,1042_H1_3,HEK 293,1|5,"[1, 5]"
803,1042_H5_1,HEK 293,12|14,"[12, 14]"
804,1043_A4_1,HEK 293,2|5,"[2, 5]"
805,1043_C1_1,HEK 293,18,[18]
806,1043_C1_2,HEK 293,18,[18]
807,1043_C2_2,HEK 293,4,[4]
808,1043_C2_4,HEK 293,4,[4]
809,1043_C6_2,HEK 293,12,[12]
810,1043_C6_3,HEK 293,12,[12]
811,1043_C7_1,HEK 293,4,[4]
812,1043_C7_2,HEK 293,4,[4]
813,1043_D2_1,HEK 293,18,[18]
814,1043_D2_2,HEK 293,18,[18]
815,1043_D4_1,HEK 293,14,[14]
816,1043_D4_2,HEK 293,14,[14]
817,1043_D8_1,HEK 293,14,[14]
818,1043_D8_2,HEK 293,14,[14]
819,1043_E5_1,HEK 293,13,[13]
820,1043_E5_3,HEK 293,13,[13]
821,1043_F1_1,HEK 293,13,[13]
822,1043_G12_2,HEK 293,7,[7]
823,1043_G12_6,HEK 293,7,[7]
824,1043_H9_3,HEK 293,4|13,"[4, 13]"
825,1044_A9_1,HeLa,18,[18]
826,1044_A9_2,HeLa,18,[18]
827,1044_B5_6,HeLa,17,[17]
828,1044_B5_7,HeLa,17,[17]
829,1044_C4_1,HeLa,13,[13]
830,1044_C4_2,HeLa,13,[13]
831,1044_C7_1,HeLa,17,[17]
832,1044_C7_2,HeLa,17,[17]
833,1044_E5_1,HeLa,17,[17]
834,1044_E5_2,HeLa,17,[17]
835,1044_E8_2,HeLa,13,[13]
836,1044_F8_1,HeLa,17,[17]
837,1044_F8_2,HeLa,17,[17]
838,1044_F9_1,HeLa,17|4,"[17, 4]"
839,1044_F9_2,HeLa,17|4,"[17, 4]"
840,1044_G9_3,HeLa,17,[17]
841,1044_G9_4,HeLa,17,[17]
842,1044_H7_1,HeLa,17,[17]
843,1044_H7_2,HeLa,17,[17]
844,1045_A10_2,HeLa,18,[18]
845,1045_A10_3,HeLa,18,[18]
846,1045_A9_2,HeLa,7,[7]
847,1045_A9_3,HeLa,7,[7]
848,1045_B12_2,HeLa,18,[18]
849,1045_B12_4,HeLa,18,[18]
850,1045_C11_1,HeLa,18,[18]
851,1045_C11_3,HeLa,18,[18]
852,1045_C4_1,HeLa,4,[4]
853,1045_D8_2,HeLa,14,[14]
854,1045_D8_4,HeLa,14,[14]
855,1045_E2_1,HeLa,5,[5]
856,1045_E2_2,HeLa,5,[5]
857,1045_E6_1,HeLa,18,[18]
858,1045_E6_2,HeLa,18,[18]
859,1045_G12_1,HeLa,18,[18]
860,1045_G12_3,HeLa,18,[18]
861,1045_H10_1,HeLa,18,[18]
862,1045_H10_3,HeLa,18,[18]
863,1045_H5_1,HeLa,18,[18]
864,1045_H5_3,HeLa,18,[18]
865,1046_A7_1,HeLa,7,[7]
866,1046_C11_3,HeLa,13,[13]
867,1046_C8_4,HeLa,13,[13]
868,1046_C8_6,HeLa,13,[13]
869,1046_F10_3,HeLa,13,[13]
870,1046_F10_4,HeLa,13,[13]
871,1047_A5_3,HeLa,10,[10]
872,1047_D2_2,HeLa,4,[4]
873,1047_E11_3,HeLa,7,[7]
874,1047_F7_1,HeLa,17|13,"[17, 13]"
875,1047_F7_3,HeLa,17|13,"[17, 13]"
876,1047_G8_3,HeLa,17,[17]
877,1047_G8_6,HeLa,17,[17]
878,1048_A5_1,U-2 OS,10,[10]
879,1048_B8_10,U-2 OS,9,[9]
880,1048_B8_4,U-2 OS,9,[9]
881,1048_D2_3,U-2 OS,4,[4]
882,1048_D2_4,U-2 OS,4,[4]
883,1048_E11_1,U-2 OS,7,[7]
884,1048_E11_4,U-2 OS,7,[7]
885,1048_F2_2,U-2 OS,14,[14]
886,1048_F7_1,U-2 OS,17|13,"[17, 13]"
887,1048_F7_2,U-2 OS,17|13,"[17, 13]"
888,1048_G8_1,U-2 OS,17,[17]
889,1048_G8_2,U-2 OS,17,[17]
890,1049_B12_1,U-2 OS,18,[18]
891,1049_B12_2,U-2 OS,18,[18]
892,1049_C11_1,U-2 OS,17,[17]
893,1049_C11_2,U-2 OS,17,[17]
894,1049_C4_1,U-2 OS,4,[4]
895,1049_C4_2,U-2 OS,4,[4]
896,1049_D2_1,U-2 OS,17|13,"[17, 13]"
897,1049_D2_3,U-2 OS,17|13,"[17, 13]"
898,1049_D8_1,U-2 OS,14,[14]
899,1049_D8_2,U-2 OS,14,[14]
900,1049_G12_1,U-2 OS,18,[18]
901,1049_G12_2,U-2 OS,18,[18]
902,1049_H5_1,U-2 OS,18,[18]
903,1049_H5_2,U-2 OS,18,[18]
904,104_A11_1,U-2 OS,14,[14]
905,104_A11_2,U-2 OS,14,[14]
906,104_B10_1,U-2 OS,14,[14]
907,104_B10_2,U-2 OS,14,[14]
908,104_B7_1,U-2 OS,14,[14]
909,104_B7_2,U-2 OS,14,[14]
910,104_C3_1,U-2 OS,6,[6]
911,104_C3_2,U-2 OS,6,[6]
912,104_C8_1,U-2 OS,6,[6]
913,104_C8_2,U-2 OS,6,[6]
914,104_D11_1,U-2 OS,18,[18]
915,104_D11_2,U-2 OS,18,[18]
916,104_D4_1,U-2 OS,18,[18]
917,104_D4_2,U-2 OS,18,[18]
918,104_D7_1,U-2 OS,10|13,"[10, 13]"
919,104_D7_2,U-2 OS,10|13,"[10, 13]"
920,104_D9_1,U-2 OS,13,[13]
921,104_D9_2,U-2 OS,13,[13]
922,104_E4_1,U-2 OS,10,[10]
923,104_E4_2,U-2 OS,10,[10]
924,104_F2_1,U-2 OS,17,[17]
925,104_F2_2,U-2 OS,17,[17]
926,104_G10_1,U-2 OS,2,[2]
927,104_G10_2,U-2 OS,2,[2]
928,104_G1_1,U-2 OS,18,[18]
929,104_G1_2,U-2 OS,18,[18]
930,104_G6_1,U-2 OS,6,[6]
931,104_G6_2,U-2 OS,6,[6]
932,104_G8_1,U-2 OS,18,[18]
933,104_G8_2,U-2 OS,18,[18]
934,104_H6_1,U-2 OS,14,[14]
935,104_H6_2,U-2 OS,14,[14]
936,104_H7_1,U-2 OS,18,[18]
937,104_H7_2,U-2 OS,18,[18]
938,1050_A1_1,HeLa,6,[6]
939,1050_A1_2,HeLa,6,[6]
940,1050_C5_3,HeLa,2|14,"[2, 14]"
941,1050_C8_1,HeLa,4|14,"[4, 14]"
942,1050_C8_5,HeLa,4|14,"[4, 14]"
943,1050_D5_2,HeLa,13,[13]
944,1050_D5_4,HeLa,13,[13]
945,1050_D7_1,HeLa,17,[17]
946,1050_D7_2,HeLa,17,[17]
947,1050_E11_10,HeLa,17,[17]
948,1050_E11_8,HeLa,17,[17]
949,1050_E2_2,HeLa,7,[7]
950,1050_E2_3,HeLa,7,[7]
951,1050_E6_1,HeLa,17,[17]
952,1050_E6_4,HeLa,17,[17]
953,1050_F3_2,HeLa,17,[17]
954,1050_F3_5,HeLa,17,[17]
955,1050_F4_4,HeLa,17|10,"[17, 10]"
956,1050_F4_6,HeLa,17|10,"[17, 10]"
957,1050_F7_1,HeLa,18,[18]
958,1050_F7_2,HeLa,18,[18]
959,1050_G3_1,HeLa,7,[7]
960,1050_G3_5,HeLa,7,[7]
961,1050_G5_10,HeLa,17,[17]
962,1050_G5_9,HeLa,17,[17]
963,1050_H1_4,HeLa,17,[17]
964,1050_H1_5,HeLa,17,[17]
965,1054_B7_1,HeLa,17|6,"[17, 6]"
966,1054_B7_2,HeLa,17|6,"[17, 6]"
967,1054_C11_3,HeLa,13,[13]
968,1054_C5_1,HeLa,5,[5]
969,1054_D3_2,HeLa,13,[13]
970,1055_B11_1,U-2 OS,8,[8]
971,1055_B11_3,U-2 OS,8,[8]
972,1055_B8_1,U-2 OS,7,[7]
973,1055_B8_2,U-2 OS,7,[7]
974,1055_C10_1,U-2 OS,7,[7]
975,1055_C10_2,U-2 OS,7,[7]
976,1055_C1_1,U-2 OS,14,[14]
977,1055_C1_2,U-2 OS,14,[14]
978,1055_C2_2,U-2 OS,4|13,"[4, 13]"
979,1055_C2_3,U-2 OS,4|13,"[4, 13]"
980,1055_D2_2,U-2 OS,17|9,"[17, 9]"
981,1055_D2_4,U-2 OS,17|9,"[17, 9]"
982,1055_E12_1,U-2 OS,14,[14]
983,1055_E12_2,U-2 OS,14,[14]
984,1055_F7_2,U-2 OS,9|3,"[9, 3]"
985,1055_F7_3,U-2 OS,9|3,"[9, 3]"
986,1055_H2_1,U-2 OS,17,[17]
987,1055_H2_3,U-2 OS,17,[17]
988,1056_B9_2,U-2 OS,4|14,"[4, 14]"
989,1056_B9_4,U-2 OS,4|14,"[4, 14]"
990,1056_C10_1,U-2 OS,6,[6]
991,1056_C10_2,U-2 OS,6,[6]
992,1056_E10_1,U-2 OS,4,[4]
993,1056_E10_2,U-2 OS,4,[4]
994,1056_E6_1,U-2 OS,14,[14]
995,1056_E6_2,U-2 OS,14,[14]
996,1056_F3_1,U-2 OS,7,[7]
997,1056_F3_2,U-2 OS,7,[7]
998,1056_G5_1,U-2 OS,4,[4]
999,1056_G5_2,U-2 OS,4,[4]
1000,1056_G8_1,U-2 OS,9,[9]
1001,1056_H2_1,U-2 OS,13,[13]
1002,1056_H2_2,U-2 OS,13,[13]
1003,1057_A6_2,U-2 OS,7,[7]
1004,1057_B11_1,U-2 OS,18,[18]
1005,1057_B11_2,U-2 OS,18,[18]
1006,1057_B12_7,U-2 OS,4,[4]
1007,1057_B12_9,U-2 OS,4,[4]
1008,1057_C10_2,U-2 OS,2|14,"[2, 14]"
1009,1057_C10_3,U-2 OS,2|14,"[2, 14]"
1010,1057_C3_1,U-2 OS,18,[18]
1011,1057_C3_2,U-2 OS,18,[18]
1012,1057_C7_1,U-2 OS,2|7,"[2, 7]"
1013,1057_C7_2,U-2 OS,2|7,"[2, 7]"
1014,1057_C8_1,U-2 OS,13,[13]
1015,1057_C8_2,U-2 OS,13,[13]
1016,1057_H11_1,U-2 OS,6,[6]
1017,1057_H11_2,U-2 OS,6,[6]
1018,105_A12_1,U-251 MG,3,[3]
1019,105_A12_2,U-251 MG,3,[3]
1020,105_B1_1,U-251 MG,2,[2]
1021,105_B1_2,U-251 MG,2,[2]
1022,105_C11_1,U-251 MG,14,[14]
1023,105_C11_2,U-251 MG,14,[14]
1024,105_C4_1,U-251 MG,18,[18]
1025,105_C4_2,U-251 MG,18,[18]
1026,105_D11_1,U-251 MG,17|13,"[17, 13]"
1027,105_D11_2,U-251 MG,17|13,"[17, 13]"
1028,105_D4_1,U-251 MG,17,[17]
1029,105_D4_2,U-251 MG,17,[17]
1030,105_F12_1,U-251 MG,6,[6]
1031,105_F12_2,U-251 MG,6,[6]
1032,105_F3_1,U-251 MG,13,[13]
1033,105_F3_2,U-251 MG,13,[13]
1034,105_G3_1,U-251 MG,18,[18]
1035,105_G3_2,U-251 MG,18,[18]
1036,105_G9_1,U-251 MG,17,[17]
1037,105_G9_2,U-251 MG,17,[17]
1038,105_H10_1,U-251 MG,1,[1]
1039,105_H10_2,U-251 MG,1,[1]
1040,105_H9_1,U-251 MG,6,[6]
1041,105_H9_2,U-251 MG,6,[6]
1042,1060_B6_4,HeLa,18,[18]
1043,1060_B6_6,HeLa,18,[18]
1044,1060_D10_1,HeLa,18,[18]
1045,1060_D10_2,HeLa,18,[18]
1046,1060_E1_1,HeLa,18,[18]
1047,1060_E1_2,HeLa,18,[18]
1048,1060_E7_3,HeLa,18,[18]
1049,1060_E7_4,HeLa,18,[18]
1050,1060_E9_2,HeLa,4|7,"[4, 7]"
1051,1060_E9_3,HeLa,4|7,"[4, 7]"
1052,1060_F11_1,HeLa,12,[12]
1053,1060_F11_3,HeLa,12,[12]
1054,1061_B9_1,HeLa,7,[7]
1055,1061_C7_5,HeLa,17,[17]
1056,1061_C7_7,HeLa,17,[17]
1057,1061_E1_3,HeLa,9|13,"[9, 13]"
1058,1061_E1_5,HeLa,9|13,"[9, 13]"
1059,1061_F4_1,HeLa,9,[9]
1060,1061_G10_1,HeLa,17,[17]
1061,1061_G10_2,HeLa,17,[17]
1062,1061_H7_1,HeLa,18,[18]
1063,1061_H7_2,HeLa,18,[18]
1064,1070_A11_1,MCF7,14,[14]
1065,1070_A11_2,MCF7,14,[14]
1066,1070_A9_1,MCF7,12,[12]
1067,1070_A9_4,MCF7,12,[12]
1068,1070_B12_1,MCF7,17,[17]
1069,1070_B12_2,MCF7,17,[17]
1070,1070_B1_1,MCF7,2,[2]
1071,1070_B1_2,MCF7,2,[2]
1072,1070_B3_1,MCF7,4,[4]
1073,1070_B3_2,MCF7,4,[4]
1074,1070_C5_1,MCF7,17,[17]
1075,1070_C5_2,MCF7,17,[17]
1076,1070_D10_1,MCF7,2,[2]
1077,1070_D10_2,MCF7,2,[2]
1078,1070_E3_6,MCF7,9|13,"[9, 13]"
1079,1070_E3_7,MCF7,9|13,"[9, 13]"
1080,1070_E6_2,MCF7,4|13,"[4, 13]"
1081,1070_E6_3,MCF7,4|13,"[4, 13]"
1082,1070_F1_2,MCF7,13,[13]
1083,1070_F1_3,MCF7,13,[13]
1084,1070_F4_7,MCF7,2|13,"[2, 13]"
1085,1070_F4_8,MCF7,2|13,"[2, 13]"
1086,1070_G11_1,MCF7,5,[5]
1087,1070_G11_2,MCF7,5,[5]
1088,1070_H9_1,MCF7,2,[2]
1089,1070_H9_2,MCF7,2,[2]
1090,1076_A11_1,U-2 OS,14,[14]
1091,1076_A11_2,U-2 OS,14,[14]
1092,1076_A1_1,U-2 OS,18,[18]
1093,1076_A1_2,U-2 OS,18,[18]
1094,1076_A9_1,U-2 OS,12,[12]
1095,1076_A9_3,U-2 OS,12,[12]
1096,1076_B12_1,U-2 OS,7,[7]
1097,1076_B12_2,U-2 OS,7,[7]
1098,1076_B3_2,U-2 OS,4,[4]
1099,1076_B3_3,U-2 OS,4,[4]
1100,1076_C8_1,U-2 OS,14,[14]
1101,1076_C8_3,U-2 OS,14,[14]
1102,1076_D10_2,U-2 OS,2,[2]
1103,1076_D10_3,U-2 OS,2,[2]
1104,1076_E4_1,U-2 OS,18,[18]
1105,1076_E4_3,U-2 OS,18,[18]
1106,1076_E6_1,U-2 OS,4|13,"[4, 13]"
1107,1076_E6_2,U-2 OS,4|13,"[4, 13]"
1108,1076_F12_1,U-2 OS,18,[18]
1109,1076_F12_2,U-2 OS,18,[18]
1110,1076_F2_1,U-2 OS,18,[18]
1111,1076_F2_3,U-2 OS,18,[18]
1112,1076_F4_2,U-2 OS,13,[13]
1113,1076_F4_3,U-2 OS,13,[13]
1114,1076_G11_1,U-2 OS,5,[5]
1115,1076_G11_3,U-2 OS,5,[5]
1116,1076_G7_1,U-2 OS,14,[14]
1117,1076_G7_2,U-2 OS,14,[14]
1118,107_A12_1,U-2 OS,3,[3]
1119,107_A12_2,U-2 OS,3,[3]
1120,107_C4_1,U-2 OS,17,[17]
1121,107_C4_2,U-2 OS,17,[17]
1122,107_D11_1,U-2 OS,17,[17]
1123,107_D11_2,U-2 OS,17,[17]
1124,107_D4_1,U-2 OS,17,[17]
1125,107_D4_2,U-2 OS,17,[17]
1126,107_D6_1,U-2 OS,2,[2]
1127,107_D6_2,U-2 OS,2,[2]
1128,107_F12_1,U-2 OS,6,[6]
1129,107_F12_2,U-2 OS,6,[6]
1130,107_F3_1,U-2 OS,13,[13]
1131,107_F3_2,U-2 OS,13,[13]
1132,107_G3_1,U-2 OS,13,[13]
1133,107_G3_2,U-2 OS,13,[13]
1134,107_G9_1,U-2 OS,17,[17]
1135,107_G9_2,U-2 OS,17,[17]
1136,107_H9_1,U-2 OS,6,[6]
1137,107_H9_2,U-2 OS,6,[6]
1138,1080_A3_1,MCF7,17|2|7,"[17, 2, 7]"
1139,1080_A3_2,MCF7,17|2|7,"[17, 2, 7]"
1140,1080_B10_1,MCF7,2,[2]
1141,1080_B10_2,MCF7,2,[2]
1142,1080_B5_1,MCF7,13|14,"[13, 14]"
1143,1080_B5_2,MCF7,13|14,"[13, 14]"
1144,1080_B6_1,MCF7,13,[13]
1145,1080_B6_3,MCF7,13,[13]
1146,1080_B9_1,MCF7,14,[14]
1147,1080_B9_2,MCF7,14,[14]
1148,1080_C12_1,MCF7,14,[14]
1149,1080_C12_2,MCF7,14,[14]
1150,1080_C3_1,MCF7,7,[7]
1151,1080_C3_2,MCF7,7,[7]
1152,1080_C4_1,MCF7,13,[13]
1153,1080_C4_2,MCF7,13,[13]
1154,1080_C7_1,MCF7,14,[14]
1155,1080_C7_2,MCF7,14,[14]
1156,1080_D5_1,MCF7,1|3|4,"[1, 3, 4]"
1157,1080_D5_2,MCF7,1|3|4,"[1, 3, 4]"
1158,1080_D7_1,MCF7,2|7,"[2, 7]"
1159,1080_D7_2,MCF7,2|7,"[2, 7]"
1160,1080_E3_1,MCF7,1|2,"[1, 2]"
1161,1080_E3_2,MCF7,1|2,"[1, 2]"
1162,1080_E9_1,MCF7,17|7,"[17, 7]"
1163,1080_E9_2,MCF7,17|7,"[17, 7]"
1164,1080_F1_1,MCF7,10|12,"[10, 12]"
1165,1080_F1_2,MCF7,10|12,"[10, 12]"
1166,1080_F4_1,MCF7,7,[7]
1167,1080_F4_2,MCF7,7,[7]
1168,1080_F7_1,MCF7,14,[14]
1169,1080_F7_2,MCF7,14,[14]
1170,1080_G3_1,MCF7,18,[18]
1171,1080_G3_2,MCF7,18,[18]
1172,1080_G9_4,MCF7,3|4,"[3, 4]"
1173,1080_G9_5,MCF7,3|4,"[3, 4]"
1174,1080_H6_2,MCF7,6,[6]
1175,1080_H6_3,MCF7,6,[6]
1176,1081_A4_1,MCF7,2,[2]
1177,1081_A4_2,MCF7,2,[2]
1178,1081_A8_1,MCF7,3,[3]
1179,1081_A8_2,MCF7,3,[3]
1180,1081_B7_1,MCF7,4,[4]
1181,1081_B7_2,MCF7,4,[4]
1182,1081_C3_1,MCF7,14,[14]
1183,1081_C3_2,MCF7,14,[14]
1184,1081_C4_1,MCF7,14,[14]
1185,1081_C4_2,MCF7,14,[14]
1186,1081_C5_2,MCF7,5,[5]
1187,1081_C5_4,MCF7,5,[5]
1188,1081_C9_1,MCF7,14,[14]
1189,1081_C9_2,MCF7,14,[14]
1190,1081_E11_1,MCF7,13,[13]
1191,1081_E11_2,MCF7,13,[13]
1192,1081_E1_1,MCF7,17,[17]
1193,1081_E1_2,MCF7,17,[17]
1194,1081_E3_1,MCF7,13|14,"[13, 14]"
1195,1081_E3_2,MCF7,13|14,"[13, 14]"
1196,1081_F1_1,MCF7,14,[14]
1197,1081_F1_3,MCF7,14,[14]
1198,1081_F4_2,MCF7,5|14,"[5, 14]"
1199,1081_F4_4,MCF7,5|14,"[5, 14]"
1200,1081_F7_1,MCF7,17,[17]
1201,1081_F7_2,MCF7,17,[17]
1202,1081_G1_4,MCF7,9,[9]
1203,1081_G1_7,MCF7,9,[9]
1204,1081_G5_1,MCF7,6,[6]
1205,1081_G5_2,MCF7,6,[6]
1206,1081_H11_1,MCF7,14,[14]
1207,1081_H11_2,MCF7,14,[14]
1208,1081_H5_1,MCF7,13,[13]
1209,1081_H5_2,MCF7,13,[13]
1210,1082_B4_1,MCF7,13,[13]
1211,1082_B4_2,MCF7,13,[13]
1212,1082_C4_3,MCF7,17|2,"[17, 2]"
1213,1082_C4_4,MCF7,17|2,"[17, 2]"
1214,1082_D5_3,MCF7,14,[14]
